chain_id,i,range
8000c4c0cd,32,253.7
8000c4c0cd,33,
8000c4c0cd,34,252.2
8000c4c0cd,35,251.8
8000c4c0cd,36,253.1
8000c4c0cd,37,255.0
8000c4c0cd,38,254.4
8000c4c0cd,39,251.8
8000c4c0cd,40,253.1
8000c4c0cd,41,253.3
8000c4c0cd,42,251.4
8000c4c0cd,43,251.2
8000c4c0cd,44,
8000c4c0cd,45,252.9
8000c4c0cd,46,254.1
8000c4c0cd,47,254.5
8000c4c0cd,48,251.2
8000c4c0cd,49,252.0
8000c4c0cd,50,250.1
8000c4c0cd,51,249.7
8000c4c0cd,52,250.3
8000c4c0cd,53,252.0
8000c4c0cd,54,
8000c4c0cd,55,250.0
8000c4c0cd,56,245.5
8000c4c0cd,57,
8000c4c0cd,58,253.2
8000c4c0cd,59,250.3
8000c4c0cd,60,
8000c4c0cd,61,251.2
8000c4c0cd,62,248.6
8000c4c0cd,63,248.7
8000c4c0cd,64,
8000c4c0cd,65,
8000c4c0cd,66,252.0
8000c4c0cd,67,248.3
8000c4c0cd,68,251.5
8000c4c0cd,69,251.3
8000c4c0cd,70,247.1
8000c4c0cd,71,249.7
8000c4c0cd,72,248.7
8000c4c0cd,73,249.1
8000c4c0cd,74,251.2
8000c4c0cd,75,
8000c4c0cd,76,249.8
8000c4c0cd,77,
8000c4c0cd,78,
8000c4c0cd,79,
8000c4c0cd,80,249.4
8000c4c0cd,81,250.1
8000c4c0cd,82,252.3
8000c4c0cd,83,250.7
8000c4c0cd,84,251.0
8000c4c0cd,85,250.6
8000c4c0cd,86,
8000c4c0cd,87,
8000c4c0cd,88,
8000c4c0cd,89,253.7
8000c4c0cd,90,
8000c4c0cd,91,252.6
8000c4c0cd,92,251.4
8000c4c0cd,93,250.7
8000c4c0cd,94,
8000c4c0cd,95,
8000c4c0cd,96,248.8
8000c4c0cd,97,
8000c4c0cd,98,
8000c4c0cd,99,250.9
803db2c1e1,0,335.0
803db2c1e1,1,
803db2c1e1,2,333.2
803db2c1e1,3,333.0
803db2c1e1,4,334.3
803db2c1e1,5,
803db2c1e1,6,334.1
803db2c1e1,7,334.4
803db2c1e1,8,334.6
803db2c1e1,9,331.5
803db2c1e1,10,333.8
803db2c1e1,11,
803db2c1e1,12,332.7
803db2c1e1,13,335.5
803db2c1e1,14,336.4
803db2c1e1,15,
803db2c1e1,16,
803db2c1e1,17,
803db2c1e1,18,
803db2c1e1,19,
803db2c1e1,20,331.7
803db2c1e1,21,333.9
803db2c1e1,22,333.0
803db2c1e1,23,333.2
803db2c1e1,24,
803db2c1e1,25,331.4
803db2c1e1,26,328.6
803db2c1e1,27,330.8
803db2c1e1,28,328.8
803db2c1e1,29,
803db2c1e1,30,
803db2c1e1,31,330.3
803db2c1e1,32,
803db2c1e1,33,330.8
803db2c1e1,34,
803db2c1e1,35,
803db2c1e1,36,
803db2c1e1,37,
803db2c1e1,38,331.6
803db2c1e1,39,331.5
803db2c1e1,40,
803db2c1e1,41,331.0
803db2c1e1,42,328.6
803db2c1e1,43,330.7
803db2c1e1,44,331.8
803db2c1e1,45,
803db2c1e1,46,
803db2c1e1,47,332.1
803db2c1e1,48,329.8
803db2c1e1,49,
803db2c1e1,50,329.6
803db2c1e1,51,330.3
803db2c1e1,52,334.4
803db2c1e1,53,329.5
803db2c1e1,54,329.4
803db2c1e1,55,331.2
803db2c1e1,56,330.6
803db2c1e1,57,328.8
803db2c1e1,58,
803db2c1e1,59,
803db2c1e1,60,331.9
803db2c1e1,61,328.7
803db2c1e1,62,
803db2c1e1,63,
803db2c1e1,64,327.6
803db2c1e1,65,327.7
803db2c1e1,66,331.2
803db2c1e1,67,332.0
803db2c1e1,68,329.2
803db2c1e1,69,332.2
803db2c1e1,70,331.4
803db2c1e1,71,
803db2c1e1,72,331.1
803db2c1e1,73,
803db2c1e1,74,329.7
803db2c1e1,75,
803db2c1e1,76,
803db2c1e1,77,328.2
803db2c1e1,78,332.8
803db2c1e1,79,
803db2c1e1,80,330.0
803db2c1e1,81,331.0
803db2c1e1,82,332.8
803db2c1e1,83,330.4
803db2c1e1,84,
803db2c1e1,85,332.8
803db2c1e1,86,
803db2c1e1,87,330.1
803db2c1e1,88,
803db2c1e1,89,333.7
803db2c1e1,90,
803db2c1e1,91,330.3
803db2c1e1,92,328.1
803db2c1e1,93,328.8
803db2c1e1,94,330.3
803db2c1e1,95,
803db2c1e1,96,329.4
803db2c1e1,97,329.2
803db2c1e1,98,
803db2c1e1,99,
81260da279,0,382.1
81260da279,1,379.4
81260da279,2,
81260da279,3,377.8
81260da279,4,376.2
81260da279,5,383.1
81260da279,6,
81260da279,7,380.6
81260da279,8,383.0
81260da279,9,
81260da279,10,383.1
81260da279,11,381.7
81260da279,12,386.1
81260da279,13,377.5
81260da279,14,377.5
81260da279,15,375.4
81260da279,16,378.8
81260da279,17,379.1
81260da279,18,375.7
81260da279,19,
81260da279,20,376.9
81260da279,21,378.4
81260da279,22,
81260da279,23,375.3
81260da279,24,
81260da279,25,375.1
81260da279,26,375.3
81260da279,27,373.8
81260da279,28,377.1
81260da279,29,
81260da279,30,378.0
81260da279,31,373.2
81260da279,32,
81260da279,33,371.6
81260da279,34,377.2
81260da279,35,379.3
81260da279,36,371.8
81260da279,37,372.9
81260da279,38,372.7
81260da279,39,372.0
81260da279,40,370.7
81260da279,41,367.9
81260da279,42,360.1
81260da279,43,
81260da279,44,358.5
81260da279,45,364.8
81260da279,46,362.7
81260da279,47,365.7
81260da279,48,367.0
81260da279,49,367.3
81260da279,50,367.3
81260da279,51,362.6
81260da279,52,366.4
81260da279,53,363.7
81260da279,54,366.6
81260da279,55,366.7
81260da279,56,367.9
81260da279,57,369.1
81260da279,58,373.2
81260da279,59,372.3
81260da279,60,373.7
81260da279,61,373.3
81260da279,62,
81260da279,63,376.7
81260da279,64,376.1
81260da279,65,380.3
81260da279,66,375.8
81260da279,67,380.2
81260da279,68,373.3
81260da279,69,378.3
81260da279,70,373.6
81260da279,71,373.7
81260da279,72,373.3
81260da279,73,369.6
81260da279,74,370.9
81260da279,75,365.2
81260da279,76,
81260da279,77,367.7
81260da279,78,372.0
81260da279,79,371.9
81260da279,80,375.8
81260da279,81,377.2
81260da279,82,377.5
81260da279,83,379.8
81260da279,84,385.4
81260da279,85,378.2
81260da279,86,381.6
81260da279,87,379.3
81260da279,88,382.1
81260da279,89,
81260da279,90,380.0
81260da279,91,386.6
81260da279,92,380.8
81260da279,93,382.1
81260da279,94,375.7
81260da279,95,378.5
81260da279,96,375.1
81260da279,97,379.5
81260da279,98,377.5
81260da279,99,381.6
816a98b6dd,0,161.7
816a98b6dd,1,160.5
816a98b6dd,2,160.1
816a98b6dd,3,159.3
816a98b6dd,4,162.4
816a98b6dd,5,159.1
816a98b6dd,6,161.2
816a98b6dd,7,158.3
816a98b6dd,8,156.8
816a98b6dd,9,159.3
816a98b6dd,10,157.4
816a98b6dd,11,158.0
816a98b6dd,12,
816a98b6dd,13,160.2
816a98b6dd,14,158.7
816a98b6dd,15,160.5
816a98b6dd,16,158.8
816a98b6dd,17,160.1
816a98b6dd,18,160.0
816a98b6dd,19,160.5
816a98b6dd,20,159.4
816a98b6dd,21,160.6
816a98b6dd,22,158.9
816a98b6dd,23,161.3
816a98b6dd,24,162.2
816a98b6dd,25,159.1
816a98b6dd,26,
816a98b6dd,27,159.0
816a98b6dd,28,158.8
816a98b6dd,29,
816a98b6dd,30,157.6
816a98b6dd,31,157.3
816a98b6dd,32,158.3
816a98b6dd,33,156.1
816a98b6dd,34,155.3
816a98b6dd,35,159.5
816a98b6dd,36,155.9
816a98b6dd,37,155.6
816a98b6dd,38,157.3
816a98b6dd,39,157.2
816a98b6dd,40,156.3
816a98b6dd,41,155.5
816a98b6dd,42,154.3
816a98b6dd,43,153.4
816a98b6dd,44,158.2
816a98b6dd,45,153.9
816a98b6dd,46,156.8
816a98b6dd,47,156.7
816a98b6dd,48,157.8
816a98b6dd,49,
816a98b6dd,50,154.8
816a98b6dd,51,154.6
816a98b6dd,52,153.2
816a98b6dd,53,156.5
816a98b6dd,54,157.1
816a98b6dd,55,155.7
816a98b6dd,56,156.1
816a98b6dd,57,154.9
816a98b6dd,58,157.1
816a98b6dd,59,156.9
816a98b6dd,60,155.2
816a98b6dd,61,155.9
816a98b6dd,62,157.6
816a98b6dd,63,155.0
816a98b6dd,64,
816a98b6dd,65,157.9
816a98b6dd,66,163.0
816a98b6dd,67,161.5
816a98b6dd,68,158.9
816a98b6dd,69,158.5
816a98b6dd,70,159.8
816a98b6dd,71,160.2
816a98b6dd,72,162.2
816a98b6dd,73,163.3
816a98b6dd,74,160.4
816a98b6dd,75,161.5
816a98b6dd,76,159.9
816a98b6dd,77,161.7
816a98b6dd,78,160.9
816a98b6dd,79,159.4
816a98b6dd,80,160.1
816a98b6dd,81,156.1
816a98b6dd,82,155.2
816a98b6dd,83,155.7
816a98b6dd,84,156.6
816a98b6dd,85,155.6
816a98b6dd,86,157.9
816a98b6dd,87,
816a98b6dd,88,156.8
816a98b6dd,89,156.7
816a98b6dd,90,157.9
816a98b6dd,91,158.0
816a98b6dd,92,158.6
816a98b6dd,93,158.8
816a98b6dd,94,159.8
816a98b6dd,95,
816a98b6dd,96,154.7
816a98b6dd,97,156.1
816a98b6dd,98,155.1
816a98b6dd,99,157.3
8185d55c49,0,396.1
8185d55c49,1,
8185d55c49,2,399.0
8185d55c49,3,
8185d55c49,4,398.3
8185d55c49,5,399.1
8185d55c49,6,
8185d55c49,7,397.7
8185d55c49,8,
8185d55c49,9,
8185d55c49,10,399.1
8185d55c49,11,
8185d55c49,12,396.0
8185d55c49,13,
8185d55c49,14,
8185d55c49,15,
8185d55c49,16,
8185d55c49,17,
8185d55c49,18,397.8
8185d55c49,19,
8185d55c49,20,398.8
8185d55c49,21,
8185d55c49,22,393.7
8185d55c49,23,393.5
8185d55c49,24,
8185d55c49,25,395.3
8185d55c49,26,
8185d55c49,27,
8185d55c49,28,
8185d55c49,29,
8185d55c49,30,
8185d55c49,31,
8185d55c49,32,393.2
8185d55c49,33,394.5
8185d55c49,34,
8185d55c49,35,393.3
8185d55c49,36,391.6
8185d55c49,37,399.0
8185d55c49,38,
8185d55c49,39,397.4
8185d55c49,40,
8185d55c49,41,392.1
8185d55c49,42,
8185d55c49,43,395.1
8185d55c49,44,394.7
8185d55c49,45,396.7
8185d55c49,46,
8185d55c49,47,
8185d55c49,48,
8185d55c49,49,399.1
8185d55c49,50,
8185d55c49,51,396.1
8185d55c49,52,
8185d55c49,53,394.6
8185d55c49,54,397.5
8185d55c49,55,
8185d55c49,56,
8185d55c49,57,
8185d55c49,58,399.2
8185d55c49,59,402.1
8185d55c49,60,401.4
8185d55c49,61,
8185d55c49,62,399.3
8185d55c49,63,
8185d55c49,64,
8185d55c49,65,
8185d55c49,66,404.5
8185d55c49,67,400.0
8185d55c49,68,404.7
8185d55c49,69,
8185d55c49,70,402.4
8185d55c49,71,
8185d55c49,72,394.9
8185d55c49,73,399.1
8185d55c49,74,398.5
8185d55c49,75,398.3
8185d55c49,76,
8185d55c49,77,
8185d55c49,78,397.7
8185d55c49,79,402.0
8185d55c49,80,
8185d55c49,81,399.9
8185d55c49,82,400.2
8185d55c49,83,402.9
8185d55c49,84,405.4
8185d55c49,85,405.4
8185d55c49,86,401.3
8185d55c49,87,
8185d55c49,88,
8185d55c49,89,
8185d55c49,90,
8185d55c49,91,
8185d55c49,92,
8185d55c49,93,402.5
8185d55c49,94,
8185d55c49,95,397.4
8185d55c49,96,402.8
8185d55c49,97,400.8
8185d55c49,98,400.2
8185d55c49,99,400.2
829180e823,0,385.0
829180e823,1,395.4
829180e823,2,394.6
829180e823,3,393.7
829180e823,4,394.5
829180e823,5,393.2
829180e823,6,392.9
829180e823,7,389.5
829180e823,8,390.9
829180e823,9,389.9
829180e823,10,
829180e823,11,389.8
829180e823,12,389.3
829180e823,13,390.3
829180e823,14,391.2
829180e823,15,387.0
829180e823,16,390.8
829180e823,17,389.9
829180e823,18,393.7
829180e823,19,392.1
829180e823,20,
829180e823,21,395.8
829180e823,22,
829180e823,23,396.4
829180e823,24,398.7
829180e823,25,400.2
829180e823,26,
829180e823,27,397.9
829180e823,28,404.3
829180e823,29,397.2
829180e823,30,400.9
829180e823,31,398.3
829180e823,32,399.0
829180e823,33,395.7
829180e823,34,398.1
829180e823,35,400.3
829180e823,36,399.2
829180e823,37,
829180e823,38,395.0
829180e823,39,396.4
829180e823,40,396.6
829180e823,41,394.7
829180e823,42,396.9
829180e823,43,394.2
829180e823,44,394.6
829180e823,45,392.0
829180e823,46,388.6
829180e823,47,388.8
829180e823,48,391.4
829180e823,49,389.2
829180e823,50,386.9
829180e823,51,
829180e823,52,387.4
829180e823,53,391.1
829180e823,54,392.4
829180e823,55,392.3
829180e823,56,392.6
829180e823,57,391.4
829180e823,58,
829180e823,59,396.8
829180e823,60,
829180e823,61,
829180e823,62,392.4
829180e823,63,394.8
829180e823,64,396.1
829180e823,65,394.6
829180e823,66,397.8
829180e823,67,396.7
829180e823,68,394.3
829180e823,69,395.7
829180e823,70,395.9
829180e823,71,394.8
829180e823,72,395.5
829180e823,73,395.2
829180e823,74,393.5
829180e823,75,
829180e823,76,391.4
829180e823,77,392.5
829180e823,78,390.2
829180e823,79,395.3
829180e823,80,394.6
829180e823,81,397.3
829180e823,82,400.4
829180e823,83,395.1
829180e823,84,395.3
829180e823,85,394.3
829180e823,86,398.7
829180e823,87,
829180e823,88,394.6
829180e823,89,396.5
829180e823,90,
829180e823,91,400.7
829180e823,92,398.3
829180e823,93,398.2
829180e823,94,
829180e823,95,398.4
829180e823,96,398.2
829180e823,97,399.2
829180e823,98,399.2
829180e823,99,400.1
829fc9ed68,0,121.3
829fc9ed68,1,119.2
829fc9ed68,2,
829fc9ed68,3,118.1
829fc9ed68,4,
829fc9ed68,5,
829fc9ed68,6,119.8
829fc9ed68,7,
829fc9ed68,8,121.2
829fc9ed68,9,119.1
829fc9ed68,10,119.1
829fc9ed68,11,120.2
829fc9ed68,12,120.1
829fc9ed68,13,117.4
829fc9ed68,14,
829fc9ed68,15,
829fc9ed68,16,117.6
829fc9ed68,17,
829fc9ed68,18,119.6
829fc9ed68,19,118.7
829fc9ed68,20,117.6
829fc9ed68,21,
829fc9ed68,22,
829fc9ed68,23,
829fc9ed68,24,
829fc9ed68,25,114.4
829fc9ed68,26,114.2
829fc9ed68,27,115.1
829fc9ed68,28,
829fc9ed68,29,
829fc9ed68,30,
829fc9ed68,31,
829fc9ed68,32,
829fc9ed68,33,
829fc9ed68,34,118.8
829fc9ed68,35,
829fc9ed68,36,119.0
829fc9ed68,37,
829fc9ed68,38,120.4
829fc9ed68,39,
829fc9ed68,40,118.2
829fc9ed68,41,123.0
829fc9ed68,42,118.2
829fc9ed68,43,
829fc9ed68,44,
829fc9ed68,45,
829fc9ed68,46,117.7
829fc9ed68,47,118.2
829fc9ed68,48,116.7
829fc9ed68,49,116.4
829fc9ed68,50,118.2
829fc9ed68,51,
829fc9ed68,52,
829fc9ed68,53,
829fc9ed68,54,117.7
829fc9ed68,55,118.1
829fc9ed68,56,117.5
829fc9ed68,57,116.8
829fc9ed68,58,117.7
829fc9ed68,59,
829fc9ed68,60,
829fc9ed68,61,118.6
829fc9ed68,62,
829fc9ed68,63,118.2
829fc9ed68,64,
829fc9ed68,65,
829fc9ed68,66,116.3
829fc9ed68,67,117.3
829fc9ed68,68,115.0
829fc9ed68,69,
829fc9ed68,70,
829fc9ed68,71,116.6
829fc9ed68,72,
829fc9ed68,73,
829fc9ed68,74,118.0
829fc9ed68,75,117.9
829fc9ed68,76,117.2
829fc9ed68,77,
829fc9ed68,78,116.2
829fc9ed68,79,
829fc9ed68,80,116.9
829fc9ed68,81,
829fc9ed68,82,
829fc9ed68,83,
829fc9ed68,84,116.9
829fc9ed68,85,
829fc9ed68,86,118.2
829fc9ed68,87,
829fc9ed68,88,117.1
829fc9ed68,89,
829fc9ed68,90,
829fc9ed68,91,117.7
829fc9ed68,92,
829fc9ed68,93,
829fc9ed68,94,120.0
829fc9ed68,95,
829fc9ed68,96,119.2
829fc9ed68,97,117.1
829fc9ed68,98,119.2
829fc9ed68,99,117.5
82dca0dd51,0,498.3
82dca0dd51,1,496.2
82dca0dd51,2,497.4
82dca0dd51,3,497.1
82dca0dd51,4,498.3
82dca0dd51,5,496.8
82dca0dd51,6,494.7
82dca0dd51,7,495.5
82dca0dd51,8,498.8
82dca0dd51,9,498.4
82dca0dd51,10,496.5
82dca0dd51,11,498.3
82dca0dd51,12,498.1
82dca0dd51,13,497.1
82dca0dd51,14,495.9
82dca0dd51,15,498.0
82dca0dd51,16,499.4
82dca0dd51,17,498.5
82dca0dd51,18,498.4
82dca0dd51,19,498.5
82dca0dd51,20,498.0
82dca0dd51,21,498.1
82dca0dd51,22,498.6
82dca0dd51,23,497.5
82dca0dd51,24,498.1
82dca0dd51,25,495.2
82dca0dd51,26,497.5
82dca0dd51,27,496.8
82dca0dd51,28,496.8
82dca0dd51,29,497.6
82dca0dd51,30,498.7
82dca0dd51,31,498.5
82dca0dd51,32,495.5
82dca0dd51,33,497.0
82dca0dd51,34,499.0
82dca0dd51,35,494.5
82dca0dd51,36,496.4
82dca0dd51,37,497.6
82dca0dd51,38,496.5
82dca0dd51,39,496.1
82dca0dd51,40,496.1
82dca0dd51,41,493.9
82dca0dd51,42,496.1
82dca0dd51,43,495.5
82dca0dd51,44,497.9
82dca0dd51,45,496.5
82dca0dd51,46,497.1
82dca0dd51,47,495.7
82dca0dd51,48,493.9
82dca0dd51,49,495.4
82dca0dd51,50,491.8
82dca0dd51,51,493.7
82dca0dd51,52,495.9
82dca0dd51,53,493.2
82dca0dd51,54,495.3
82dca0dd51,55,495.1
82dca0dd51,56,496.4
82dca0dd51,57,495.8
82dca0dd51,58,494.7
82dca0dd51,59,496.6
82dca0dd51,60,497.6
82dca0dd51,61,497.2
82dca0dd51,62,497.3
82dca0dd51,63,498.8
82dca0dd51,64,499.6
82dca0dd51,65,499.1
82dca0dd51,66,500.9
82dca0dd51,67,497.3
82dca0dd51,68,499.2
82dca0dd51,69,498.7
82dca0dd51,70,498.8
82dca0dd51,71,498.7
82dca0dd51,72,496.5
82dca0dd51,73,497.3
82dca0dd51,74,491.2
82dca0dd51,75,497.2
82dca0dd51,76,496.4
82dca0dd51,77,498.4
82dca0dd51,78,496.6
82dca0dd51,79,497.2
82dca0dd51,80,497.0
82dca0dd51,81,498.2
82dca0dd51,82,497.5
82dca0dd51,83,493.4
82dca0dd51,84,495.6
82dca0dd51,85,495.8
82dca0dd51,86,496.2
82dca0dd51,87,495.8
82dca0dd51,88,496.2
82dca0dd51,89,498.0
82dca0dd51,90,499.2
82dca0dd51,91,498.7
82dca0dd51,92,497.4
82dca0dd51,93,497.8
82dca0dd51,94,498.2
82dca0dd51,95,497.3
82dca0dd51,96,497.5
82dca0dd51,97,497.0
82dca0dd51,98,495.3
82dca0dd51,99,498.2
836f134582,0,296.1
836f134582,1,
836f134582,2,289.2
836f134582,3,288.5
836f134582,4,
836f134582,5,291.9
836f134582,6,
836f134582,7,
836f134582,8,
836f134582,9,
836f134582,10,294.0
836f134582,11,293.0
836f134582,12,
836f134582,13,297.3
836f134582,14,
836f134582,15,295.8
836f134582,16,301.3
836f134582,17,299.4
836f134582,18,
836f134582,19,300.1
836f134582,20,
836f134582,21,296.9
836f134582,22,296.6
836f134582,23,294.9
836f134582,24,294.3
836f134582,25,
836f134582,26,292.5
836f134582,27,
836f134582,28,291.6
836f134582,29,294.9
836f134582,30,
836f134582,31,
836f134582,32,291.1
836f134582,33,293.1
836f134582,34,292.0
836f134582,35,291.2
836f134582,36,290.4
836f134582,37,
836f134582,38,
836f134582,39,
836f134582,40,
836f134582,41,
836f134582,42,
836f134582,43,289.7
836f134582,44,
836f134582,45,292.9
836f134582,46,289.0
836f134582,47,
836f134582,48,291.7
836f134582,49,296.1
836f134582,50,295.1
836f134582,51,294.9
836f134582,52,295.1
836f134582,53,296.8
836f134582,54,
836f134582,55,299.7
836f134582,56,
836f134582,57,297.1
836f134582,58,300.5
836f134582,59,298.5
836f134582,60,
836f134582,61,297.0
836f134582,62,
836f134582,63,301.8
836f134582,64,
836f134582,65,
836f134582,66,
836f134582,67,296.1
836f134582,68,
836f134582,69,296.6
836f134582,70,
836f134582,71,289.0
836f134582,72,295.3
836f134582,73,293.2
836f134582,74,294.1
836f134582,75,
836f134582,76,288.8
836f134582,77,288.5
836f134582,78,292.4
836f134582,79,288.5
836f134582,80,
836f134582,81,288.2
836f134582,82,
836f134582,83,291.7
836f134582,84,
836f134582,85,287.3
836f134582,86,285.5
836f134582,87,
836f134582,88,285.6
836f134582,89,
836f134582,90,
836f134582,91,285.8
836f134582,92,288.2
836f134582,93,
836f134582,94,
836f134582,95,285.8
836f134582,96,
836f134582,97,284.2
836f134582,98,
836f134582,99,
845592f808,0,288.5
845592f808,1,290.9
845592f808,2,291.2
845592f808,3,289.2
845592f808,4,287.8
845592f808,5,289.1
845592f808,6,286.0
845592f808,7,
845592f808,8,
845592f808,9,287.9
845592f808,10,285.2
845592f808,11,285.1
845592f808,12,288.0
845592f808,13,284.7
845592f808,14,286.0
845592f808,15,289.3
845592f808,16,286.7
845592f808,17,
845592f808,18,286.9
845592f808,19,
845592f808,20,285.9
845592f808,21,284.4
845592f808,22,
845592f808,23,285.3
845592f808,24,
845592f808,25,279.5
845592f808,26,282.9
845592f808,27,285.2
845592f808,28,283.7
845592f808,29,
845592f808,30,285.2
845592f808,31,283.2
845592f808,32,
845592f808,33,
845592f808,34,284.9
845592f808,35,284.7
845592f808,36,287.1
845592f808,37,
845592f808,38,288.4
845592f808,39,283.7
845592f808,40,
845592f808,41,288.3
845592f808,42,285.5
845592f808,43,289.6
845592f808,44,287.5
845592f808,45,289.1
845592f808,46,
845592f808,47,287.1
845592f808,48,
845592f808,49,285.3
845592f808,50,
845592f808,51,
845592f808,52,286.4
845592f808,53,287.3
845592f808,54,286.0
845592f808,55,287.6
845592f808,56,288.3
845592f808,57,286.4
845592f808,58,284.6
845592f808,59,
845592f808,60,285.6
845592f808,61,
845592f808,62,
845592f808,63,284.4
845592f808,64,
845592f808,65,284.5
845592f808,66,
845592f808,67,285.2
845592f808,68,286.1
845592f808,69,
845592f808,70,286.3
845592f808,71,284.7
845592f808,72,
845592f808,73,
845592f808,74,
845592f808,75,284.4
845592f808,76,285.5
845592f808,77,287.6
845592f808,78,286.7
845592f808,79,
845592f808,80,283.9
845592f808,81,
845592f808,82,287.6
845592f808,83,281.6
845592f808,84,277.3
845592f808,85,279.6
845592f808,86,
845592f808,87,285.9
845592f808,88,
845592f808,89,
845592f808,90,279.9
845592f808,91,
845592f808,92,282.6
845592f808,93,
845592f808,94,284.4
845592f808,95,
845592f808,96,280.5
845592f808,97,
845592f808,98,
845592f808,99,
849279c850,0,228.5
849279c850,1,
849279c850,2,
849279c850,3,
849279c850,4,
849279c850,5,225.7
849279c850,6,230.8
849279c850,7,227.5
849279c850,8,222.6
849279c850,9,224.9
849279c850,10,
849279c850,11,225.9
849279c850,12,223.0
849279c850,13,220.2
849279c850,14,221.4
849279c850,15,222.4
849279c850,16,221.8
849279c850,17,224.5
849279c850,18,
849279c850,19,223.4
849279c850,20,221.8
849279c850,21,224.3
849279c850,22,223.0
849279c850,23,
849279c850,24,224.5
849279c850,25,
849279c850,26,225.0
849279c850,27,222.3
849279c850,28,
849279c850,29,
849279c850,30,
849279c850,31,225.6
849279c850,32,227.0
849279c850,33,
849279c850,34,225.7
849279c850,35,
849279c850,36,227.9
849279c850,37,227.4
849279c850,38,227.0
849279c850,39,
849279c850,40,227.8
849279c850,41,
849279c850,42,
849279c850,43,229.7
849279c850,44,
849279c850,45,227.9
849279c850,46,228.8
849279c850,47,
849279c850,48,
849279c850,49,231.3
849279c850,50,232.6
849279c850,51,233.1
849279c850,52,
849279c850,53,
849279c850,54,232.9
849279c850,55,233.5
849279c850,56,233.2
849279c850,57,233.0
849279c850,58,232.0
849279c850,59,
849279c850,60,232.1
849279c850,61,232.7
849279c850,62,236.3
849279c850,63,233.4
849279c850,64,234.7
849279c850,65,
849279c850,66,233.5
849279c850,67,
849279c850,68,233.8
849279c850,69,234.9
849279c850,70,235.6
849279c850,71,
849279c850,72,
849279c850,73,
849279c850,74,236.4
849279c850,75,235.8
849279c850,76,237.7
849279c850,77,
849279c850,78,239.0
849279c850,79,233.9
849279c850,80,238.0
849279c850,81,236.2
849279c850,82,
849279c850,83,
849279c850,84,235.7
849279c850,85,234.2
849279c850,86,
849279c850,87,231.9
849279c850,88,234.4
849279c850,89,236.1
849279c850,90,
849279c850,91,232.1
849279c850,92,
849279c850,93,234.1
849279c850,94,
849279c850,95,235.8
849279c850,96,
849279c850,97,233.6
849279c850,98,235.9
849279c850,99,233.9
849f2e2fb8,0,356.0
849f2e2fb8,1,
849f2e2fb8,2,355.4
849f2e2fb8,3,
849f2e2fb8,4,355.2
849f2e2fb8,5,
849f2e2fb8,6,354.5
849f2e2fb8,7,354.1
849f2e2fb8,8,358.4
849f2e2fb8,9,356.2
849f2e2fb8,10,
849f2e2fb8,11,355.7
849f2e2fb8,12,353.3
849f2e2fb8,13,354.5
849f2e2fb8,14,354.4
849f2e2fb8,15,354.0
849f2e2fb8,16,
849f2e2fb8,17,355.8
849f2e2fb8,18,352.5
849f2e2fb8,19,354.0
849f2e2fb8,20,359.3
849f2e2fb8,21,
849f2e2fb8,22,355.3
849f2e2fb8,23,360.4
849f2e2fb8,24,
849f2e2fb8,25,362.2
849f2e2fb8,26,361.7
849f2e2fb8,27,361.5
849f2e2fb8,28,354.2
849f2e2fb8,29,361.7
849f2e2fb8,30,
849f2e2fb8,31,358.7
849f2e2fb8,32,359.3
849f2e2fb8,33,
849f2e2fb8,34,357.3
849f2e2fb8,35,349.8
849f2e2fb8,36,356.0
849f2e2fb8,37,
849f2e2fb8,38,355.0
849f2e2fb8,39,354.0
849f2e2fb8,40,352.1
849f2e2fb8,41,354.7
849f2e2fb8,42,
849f2e2fb8,43,
849f2e2fb8,44,353.9
849f2e2fb8,45,354.0
849f2e2fb8,46,356.3
849f2e2fb8,47,353.2
849f2e2fb8,48,
849f2e2fb8,49,355.2
849f2e2fb8,50,356.6
849f2e2fb8,51,355.0
849f2e2fb8,52,
849f2e2fb8,53,353.8
849f2e2fb8,54,354.0
849f2e2fb8,55,352.2
849f2e2fb8,56,354.5
849f2e2fb8,57,354.4
849f2e2fb8,58,
849f2e2fb8,59,354.0
849f2e2fb8,60,
849f2e2fb8,61,
849f2e2fb8,62,354.3
849f2e2fb8,63,355.1
849f2e2fb8,64,352.7
849f2e2fb8,65,
849f2e2fb8,66,352.1
849f2e2fb8,67,
849f2e2fb8,68,355.4
849f2e2fb8,69,353.1
849f2e2fb8,70,358.9
849f2e2fb8,71,
849f2e2fb8,72,
849f2e2fb8,73,352.7
849f2e2fb8,74,351.3
849f2e2fb8,75,350.6
849f2e2fb8,76,353.2
849f2e2fb8,77,
849f2e2fb8,78,351.3
849f2e2fb8,79,352.7
849f2e2fb8,80,351.4
849f2e2fb8,81,346.6
849f2e2fb8,82,
849f2e2fb8,83,
849f2e2fb8,84,348.8
849f2e2fb8,85,348.6
849f2e2fb8,86,
849f2e2fb8,87,348.3
849f2e2fb8,88,
849f2e2fb8,89,346.1
849f2e2fb8,90,347.7
849f2e2fb8,91,350.4
849f2e2fb8,92,352.2
849f2e2fb8,93,349.6
849f2e2fb8,94,
849f2e2fb8,95,
849f2e2fb8,96,
849f2e2fb8,97,347.0
849f2e2fb8,98,347.7
849f2e2fb8,99,343.9
84c298b908,0,184.2
84c298b908,1,
84c298b908,2,184.8
84c298b908,3,
